absolutetime;channel;note;time;type;velocity
31680;9;39;480;note_off;64
31680;0;70;240;note_off;64
31680;0;61;0;note_off;64
31680;0;46;0;note_off;64
31680;0;70;0;note_on;80
31680;0;61;0;note_on;80
31680;0;58;0;note_on;80
31680;0;46;0;note_on;80
31920;0;58;0;note_off;64
31920;0;61;0;note_off;64
31920;0;70;240;note_off;64
31920;0;46;0;note_off;64
31920;6;49;240;note_off;64
31920;6;49;0;note_on;80
31920;0;61;0;note_on;80
31920;0;58;0;note_on;80
31920;0;70;0;note_on;80
31920;0;46;0;note_on;80
32160;6;49;240;note_off;64
32160;6;51;0;note_on;80
32160;9;39;480;note_on;80
32400;0;70;480;note_off;64
32400;0;46;0;note_on;80
32400;0;61;0;note_on;80
32400;0;58;0;note_on;80
32400;0;46;0;note_off;64
32400;0;58;0;note_off;64
32400;0;61;0;note_off;64
32400;6;51;240;note_off;64
32400;6;51;0;note_on;80
32400;0;70;0;note_on;80
32640;0;44;0;note_on;80
32640;0;51;0;note_on;80
32640;0;56;0;note_on;80
32640;0;58;0;note_off;64
32640;0;60;0;note_on;80
32640;0;46;0;note_off;64
32640;0;61;0;note_off;64
32640;0;70;240;note_off;64
32640;6;48;0;note_on;80
32640;9;39;480;note_off;64
32640;6;51;240;note_off;64
32880;0;51;0;note_off;64
32880;6;48;240;note_off;64
32880;0;56;0;note_off;64
32880;0;60;240;note_off;64
32880;6;46;0;note_on;80
32880;0;44;0;note_on;80
32880;0;44;0;note_off;64
32880;0;60;0;note_on;80
32880;0;56;0;note_on;80
32880;0;51;0;note_on;80
33120;9;39;480;note_on;80
33120;6;46;240;note_off;64
33120;6;44;0;note_on;80
33360;0;60;480;note_off;64
33360;0;56;0;note_off;64
33360;0;51;0;note_off;64
33360;0;44;0;note_off;64
33360;0;60;0;note_on;80
33360;0;56;0;note_on;80
33360;0;51;0;note_on;80
33360;0;44;0;note_on;80
33600;9;39;480;note_off;64
33600;6;46;0;note_on;80
33600;0;43;0;note_on;80
33600;0;51;0;note_on;80
33600;0;55;0;note_on;80
33600;0;58;0;note_on;80
33600;0;44;0;note_off;64
33600;0;60;240;note_off;64
33600;0;56;0;note_off;64
33600;0;51;0;note_off;64
33600;6;44;480;note_off;64
33840;0;43;0;note_on;80
33840;0;51;0;note_on;80
33840;0;51;0;note_off;64
33840;0;58;0;note_on;80
33840;0;43;0;note_off;64
33840;0;55;0;note_off;64
33840;0;58;240;note_off;64
33840;0;55;0;note_on;80
34080;9;39;480;note_on;80
34320;0;58;480;note_off;64
34320;0;51;0;note_off;64
34320;0;43;0;note_off;64
34320;0;58;0;note_on;80
34320;0;55;0;note_on;80
34320;0;51;0;note_on;80
34320;0;43;0;note_on;80
34320;0;55;0;note_off;64
34320;9;39;240;note_off;64
34320;6;46;720;note_off;64
34320;6;44;0;note_on;80
34440;9;39;120;note_on;80
34560;0;51;0;note_off;64
34560;0;43;0;note_off;64
34560;0;70;0;note_on;80
34560;0;61;0;note_on;80
34560;0;58;0;note_on;80
34560;0;46;0;note_on;80
34560;0;55;0;note_off;64
34560;0;58;240;note_off;64
34560;6;44;240;note_off;64
34560;9;39;120;note_off;64
34800;0;46;0;note_off;64
34800;0;70;0;note_on;80
34800;0;61;0;note_on;80
34800;0;58;0;note_on;80
34800;0;46;0;note_on;80
34800;0;61;0;note_off;64
34800;0;58;0;note_off;64
34800;0;70;240;note_off;64
35040;6;49;480;note_on;80
35040;9;39;480;note_on;80
35280;6;49;240;note_off;64
35280;6;49;0;note_on;80
35280;0;61;0;note_on;80
35280;0;58;0;note_on;80
35280;0;70;0;note_on;80
35280;0;46;0;note_off;64
35280;0;58;0;note_off;64
35280;0;61;0;note_off;64
35280;0;46;0;note_on;80
35280;0;70;480;note_off;64
35520;0;70;240;note_off;64
35520;0;46;0;note_on;80
35520;0;58;0;note_on;80
35520;0;61;0;note_on;80
35520;0;70;0;note_on;80
35520;0;46;0;note_off;64
35520;0;58;0;note_off;64
35520;0;61;0;note_off;64
35520;6;49;0;note_on;80
35520;6;49;240;note_off;64
35520;9;39;480;note_off;64
35760;0;58;0;note_off;64
35760;0;46;0;note_off;64
35760;0;70;0;note_on;80
35760;0;70;240;note_off;64
35760;0;46;0;note_on;80
35760;0;61;0;note_off;64
35760;0;58;0;note_on;80
35760;6;49;240;note_off;64
35760;6;49;0;note_on;80
35760;0;61;0;note_on;80
36000;6;49;240;note_off;64
36000;6;51;0;note_on;80
36000;9;39;480;note_on;80
36240;0;61;0;note_off;64
36240;0;70;480;note_off;64
36240;0;46;0;note_off;64
36240;0;70;0;note_on;80
36240;0;46;0;note_on;80
36240;0;61;0;note_on;80
36240;0;58;0;note_on;80
36240;0;58;0;note_off;64
36480;0;44;0;note_on;80
36480;0;60;0;note_on;80
36480;0;46;0;note_off;64
36480;0;58;0;note_off;64
36480;0;61;0;note_off;64
36480;0;70;240;note_off;64
36480;0;51;0;note_on;80
36480;9;39;480;note_off;64
36480;6;48;0;note_on;80
36480;6;51;480;note_off;64
36480;0;56;0;note_on;80
36720;0;44;0;note_off;64
36720;6;46;0;note_on;80
36720;6;48;240;note_off;64
36720;0;44;0;note_on;80
36720;0;51;0;note_on;80
36720;0;60;240;note_off;64
36720;0;56;0;note_off;64
36720;0;51;0;note_off;64
36720;0;56;0;note_on;80
36720;0;60;0;note_on;80
36960;6;46;240;note_off;64
36960;9;39;480;note_on;80
36960;6;44;0;note_on;80
37200;0;51;0;note_on;80
37200;0;44;0;note_on;80
37200;0;56;0;note_on;80
37200;0;60;0;note_on;80
37200;0;56;0;note_off;64
37200;0;51;0;note_off;64
37200;0;44;0;note_off;64
37200;0;60;480;note_off;64
37440;6;44;480;note_off;64
37440;0;43;0;note_on;80
37440;0;60;240;note_off;64
37440;0;56;0;note_off;64
37440;0;51;0;note_off;64
37440;0;44;0;note_off;64
37440;0;58;0;note_on;80
37440;0;55;0;note_on;80
37440;0;51;0;note_on;80
37440;9;39;480;note_off;64
37680;0;55;0;note_on;80
37680;0;58;240;note_off;64
37680;0;55;0;note_off;64
37680;0;51;0;note_off;64
37680;0;43;0;note_off;64
37680;0;58;0;note_on;80
37680;0;51;0;note_on;80
37680;0;43;0;note_on;80
37920;9;39;480;note_on;80
38160;0;55;0;note_off;64
38160;0;58;480;note_off;64
38160;0;43;0;note_off;64
38160;0;58;0;note_on;80
38160;0;55;0;note_on;80
38160;0;51;0;note_on;80
38160;0;43;0;note_on;80
38160;9;39;240;note_off;64
38160;0;51;0;note_off;64
38280;9;39;120;note_on;80
38400;9;39;120;note_off;64
38400;0;51;0;note_off;64
38400;0;55;0;note_off;64
38400;0;46;0;note_on;80
38400;0;61;0;note_on;80
38400;0;70;0;note_on;80
38400;0;43;0;note_off;64
38400;0;58;240;note_off;64
38400;0;58;0;note_on;80
38640;0;46;0;note_on;80
38640;0;70;240;note_off;64
38640;0;61;0;note_on;80
38640;0;61;0;note_off;64
38640;0;58;0;note_off;64
38640;0;46;0;note_off;64
38640;0;70;0;note_on;80
38640;0;58;0;note_on;80
38880;6;49;1440;note_on;80
38880;9;39;480;note_on;80
39120;6;49;240;note_off;64
39120;6;49;0;note_on;80
39120;0;70;480;note_off;64
39120;0;46;0;note_on;80
39120;0;61;0;note_on;80
39120;0;70;0;note_on;80
39120;0;46;0;note_off;64
39120;0;58;0;note_off;64
39120;0;61;0;note_off;64
39120;0;58;0;note_on;80
39360;6;49;0;note_on;80
39360;6;49;240;note_off;64
39360;9;39;480;note_off;64
39360;0;58;0;note_off;64
39360;0;46;0;note_on;80
39360;0;70;240;note_off;64
39360;0;61;0;note_off;64
39360;0;46;0;note_off;64
39360;0;70;0;note_on;80
39360;0;61;0;note_on;80
39360;0;58;0;note_on;80
39600;6;49;0;note_on;80
39600;6;49;240;note_off;64
39600;0;70;0;note_on;80
39600;0;70;240;note_off;64
39600;0;61;0;note_off;64
39600;0;58;0;note_on;80
39600;0;46;0;note_off;64
39600;0;46;0;note_on;80
39600;0;58;0;note_off;64
39600;0;61;0;note_on;80
39840;6;49;240;note_off;64
39840;6;51;0;note_on;80
39840;9;39;480;note_on;80
40080;0;70;0;note_on;80
40080;6;51;240;note_off;64
40080;0;58;0;note_on;80
40080;0;46;0;note_off;64
40080;0;58;0;note_off;64
40080;0;61;0;note_off;64
40080;0;70;480;note_off;64
40080;0;46;0;note_on;80
40080;0;61;0;note_on;80
40080;6;51;0;note_on;80
40320;0;46;0;note_off;64
40320;0;61;0;note_off;64
40320;6;48;0;note_on;80
40320;6;51;240;note_off;64
40320;0;70;240;note_off;64
40320;0;44;0;note_on;80
40320;9;39;480;note_off;64
40320;0;58;0;note_off;64
40320;0;60;0;note_on;80
40320;0;56;0;note_on;80
40320;0;51;0;note_on;80
40560;0;60;240;note_off;64
40560;6;46;0;note_on;80
40560;6;48;240;note_off;64
40560;0;56;0;note_on;80
40560;0;51;0;note_on;80
40560;0;60;0;note_on;80
40560;0;44;0;note_off;64
40560;0;51;0;note_off;64
40560;0;56;0;note_off;64
40560;0;44;0;note_on;80
40800;6;46;240;note_off;64
40800;6;44;0;note_on;80
40800;9;39;480;note_on;80
41040;0;56;0;note_off;64
41040;0;60;480;note_off;64
41040;0;51;0;note_off;64
41040;0;44;0;note_off;64
41040;0;60;0;note_on;80
41040;0;56;0;note_on;80
41040;0;51;0;note_on;80
41040;0;44;0;note_on;80
41040;6;44;240;note_off;64
41040;6;44;0;note_on;80
41280;0;43;0;note_on;80
41280;0;51;0;note_on;80
41280;0;55;0;note_on;80
41280;0;58;0;note_on;80
41280;6;46;0;note_on;80
41280;6;44;240;note_off;64
41280;0;56;0;note_off;64
41280;0;51;0;note_off;64
41280;0;60;240;note_off;64
41280;9;39;480;note_off;64
41280;0;44;0;note_off;64
41520;0;58;240;note_off;64
41520;0;55;0;note_off;64
41520;0;51;0;note_on;80
41520;0;43;0;note_off;64
41520;0;51;0;note_off;64
41520;0;58;0;note_on;80
41520;0;55;0;note_on;80
41520;0;43;0;note_on;80
41760;9;39;480;note_on;80
42000;6;46;720;note_off;64
42000;6;44;0;note_on;80
42000;0;43;0;note_on;80
42000;0;51;0;note_on;80
42000;9;39;240;note_off;64
42000;0;55;0;note_on;80
42000;0;43;0;note_off;64
42000;0;51;0;note_off;64
42000;0;55;0;note_off;64
42000;0;58;480;note_off;64
42000;0;58;0;note_on;80
42120;9;39;120;note_on;80
42240;0;55;0;note_off;64
42240;0;51;0;note_off;64
42240;0;43;0;note_off;64
42240;0;61;0;note_on;80
42240;0;58;0;note_on;80
42240;0;46;0;note_on;80
42240;9;39;120;note_off;64
42240;0;58;240;note_off;64
42240;0;70;0;note_on;80
42240;6;44;240;note_off;64
42480;0;46;0;note_off;64
42480;0;61;0;note_off;64
42480;0;70;240;note_off;64
42480;0;70;0;note_on;80
42480;0;61;0;note_on;80
42480;0;58;0;note_off;64
42480;0;58;0;note_on;80
42480;0;46;0;note_on;80
42720;6;49;480;note_on;80
42720;9;39;480;note_on;80
42960;0;70;480;note_off;64
42960;0;46;0;note_off;64
42960;0;61;0;note_on;80
42960;0;58;0;note_on;80
42960;0;46;0;note_on;80
42960;0;58;0;note_off;64
42960;0;70;0;note_on;80
42960;0;61;0;note_off;64
42960;6;49;240;note_off;64
42960;6;49;0;note_on;80
43200;0;58;0;note_off;64
43200;9;39;480;note_off;64
43200;0;61;0;note_off;64
43200;0;70;240;note_off;64
43200;0;61;0;note_on;80
43200;0;58;0;note_on;80
43200;0;46;0;note_on;80
43200;6;49;0;note_on;80
43200;0;46;0;note_off;64
43200;0;70;0;note_on;80
43200;6;49;240;note_off;64
43440;0;61;0;note_off;64
43440;6;49;240;note_off;64
43440;6;49;0;note_on;80
43440;0;58;0;note_off;64
43440;0;46;0;note_off;64
43440;0;70;0;note_on;80
43440;0;61;0;note_on;80
43440;0;58;0;note_on;80
43440;0;46;0;note_on;80
43440;0;70;240;note_off;64
43680;9;39;480;note_on;80
43680;6;51;0;note_on;80
43680;6;49;240;note_off;64
43920;0;61;0;note_on;80
43920;0;70;0;note_on;80
43920;0;46;0;note_off;64
43920;0;58;0;note_off;64
43920;0;61;0;note_off;64
43920;0;70;480;note_off;64
43920;0;46;0;note_on;80
43920;0;58;0;note_on;80
44160;0;44;0;note_on;80
44160;0;56;0;note_on;80
44160;0;60;0;note_on;80
44160;0;58;0;note_off;64
44160;0;61;0;note_off;64
44160;0;70;240;note_off;64
44160;6;51;480;note_off;64
44160;0;51;0;note_on;80
44160;0;46;0;note_off;64
44160;9;39;480;note_off;64
44160;6;48;0;note_on;80
44400;0;44;0;note_off;64
44400;6;46;0;note_on;80
44400;0;44;0;note_on;80
44400;0;51;0;note_on;80
44400;0;56;0;note_on;80
44400;0;60;0;note_on;80
44400;0;51;0;note_off;64
44400;6;48;240;note_off;64
44400;0;60;240;note_off;64
44400;0;56;0;note_off;64
44640;9;39;480;note_on;80
44640;6;44;0;note_on;80
44640;6;46;240;note_off;64
44880;6;44;0;note_on;80
44880;0;44;0;note_off;64
44880;0;60;0;note_on;80
44880;0;51;0;note_on;80
44880;0;44;0;note_on;80
44880;0;56;0;note_on;80
44880;6;44;240;note_off;64
44880;0;51;0;note_off;64
44880;0;56;0;note_off;64
44880;0;60;480;note_off;64
45120;0;43;0;note_on;80
45120;0;51;0;note_on;80
45120;0;55;0;note_on;80
45120;0;58;0;note_on;80
45120;0;44;0;note_off;64
45120;0;51;0;note_off;64
45120;0;56;0;note_off;64
45120;0;60;240;note_off;64
45120;6;44;240;note_off;64
45120;6;43;0;note_on;72
45120;9;39;480;note_off;64
45360;0;58;0;note_on;80
45360;0;43;0;note_off;64
45360;0;51;0;note_off;64
45360;0;55;0;note_off;64
45360;0;58;240;note_off;64
45360;0;55;0;note_on;80
45360;0;43;0;note_on;80
45360;0;51;0;note_on;80
45600;9;39;480;note_on;80
45840;0;55;0;note_off;64
45840;0;58;480;note_off;64
45840;0;51;0;note_off;64
45840;0;55;0;note_on;80
45840;0;58;0;note_on;80
45840;0;43;0;note_off;64
45840;0;51;0;note_on;80
45840;6;43;720;note_off;64
45840;9;39;240;note_off;64
45840;0;43;0;note_on;80
45960;9;39;120;note_on;80
46080;4;70;46080;note_on;80
46080;2;34;30960;note_on;80
46080;0;46;0;note_on;80
46080;0;58;0;note_on;80
46080;0;61;0;note_on;80
46080;0;70;0;note_on;80
46080;0;43;0;note_off;64
46080;0;51;0;note_off;64
46080;0;55;0;note_off;64
46080;0;58;240;note_off;64
46080;9;39;0;note_on;80
46080;9;39;120;note_off;64
46320;0;70;0;note_on;80
46320;0;61;0;note_off;64
46320;2;34;240;note_off;64
46320;2;34;0;note_on;80
46320;4;70;0;note_on;80
46320;0;70;240;note_off;64
46320;0;46;0;note_on;80
46320;4;70;240;note_off;64
46320;0;61;0;note_on;80
46320;0;46;0;note_off;64
46320;0;58;0;note_off;64
46320;0;58;0;note_on;80
46560;9;39;0;note_on;80
46560;4;70;240;note_off;64
46560;4;72;0;note_on;80
46560;2;34;0;note_on;80
46560;2;34;240;note_off;64
46560;9;39;480;note_off;64
46800;0;46;0;note_on;80
46800;0;46;0;note_off;64
46800;0;70;0;note_on;80
46800;4;72;240;note_off;64
46800;4;73;0;note_on;80
46800;2;34;240;note_off;64
46800;6;56;960;note_on;80
46800;0;70;480;note_off;64
46800;0;61;0;note_off;64
46800;0;61;0;note_on;80
46800;0;58;0;note_off;64
46800;0;58;0;note_on;80
46800;2;34;0;note_on;80
47040;0;58;0;note_on;80
47040;0;61;0;note_on;80
47040;9;39;480;note_off;64
47040;0;46;0;note_off;64
47040;0;58;0;note_off;64
47040;0;61;0;note_off;64
47040;0;70;240;note_off;64
47040;2;34;0;note_on;80
47040;2;34;240;note_off;64
47040;9;39;0;note_on;80
47040;0;70;0;note_on;80
47040;0;46;0;note_on;80
47040;4;75;0;note_on;80
47040;4;73;240;note_off;64
47280;0;46;0;note_off;64
47280;4;73;0;note_on;80
47280;0;46;0;note_on;80
47280;0;58;0;note_on;80
47280;0;61;0;note_on;80
47280;0;70;0;note_on;80
47280;0;58;0;note_off;64
47280;0;61;0;note_off;64
47280;0;70;240;note_off;64
47280;6;56;480;note_off;64
47280;2;34;240;note_off;64
47280;6;53;0;note_on;80
47280;2;34;0;note_on;80
47280;4;75;240;note_off;64
47520;9;39;0;note_on;80
47520;4;72;0;note_on;80
47520;9;39;480;note_off;64
47520;2;34;0;note_on;80
47520;2;34;240;note_off;64
47520;4;73;240;note_off;64
47760;4;72;240;note_off;64
47760;4;70;0;note_on;80
47760;0;58;0;note_off;64
47760;0;46;0;note_on;80
47760;0;58;0;note_on;80
47760;0;61;0;note_on;80
47760;0;70;0;note_on;80
47760;0;46;0;note_off;64
47760;0;61;0;note_off;64
47760;0;70;480;note_off;64
47760;2;34;240;note_off;64
47760;2;34;0;note_on;80
48000;4;65;0;note_on;80
48000;4;70;240;note_off;64
48000;6;53;720;note_off;64
48000;6;68;0;note_on;72
48000;0;51;0;note_on;80
48000;2;32;0;note_on;80
48000;0;44;0;note_on;80
48000;2;34;240;note_off;64
48000;0;61;0;note_off;64
48000;0;58;0;note_off;64
48000;0;46;0;note_off;64
48000;0;70;240;note_off;64
48000;9;39;480;note_off;64
48000;0;60;0;note_on;80
48000;0;56;0;note_on;80
48000;9;39;0;note_on;80
48240;0;51;0;note_on;80
48240;0;44;0;note_on;80
48240;0;56;0;note_on;80
48240;0;60;0;note_on;80
48240;0;44;0;note_off;64
48240;0;51;0;note_off;64
48240;0;56;0;note_off;64
48240;0;60;240;note_off;64
48240;6;68;0;note_on;72
48240;6;68;240;note_off;64
48240;2;32;0;note_on;80
48240;2;32;240;note_off;64
48240;4;70;0;note_on;80
48240;4;65;240;note_off;64
48480;2;32;0;note_on;80
48480;2;32;240;note_off;64
48480;9;39;480;note_off;64
48480;9;39;0;note_on;80
48480;6;66;0;note_on;72
48480;4;70;240;note_off;64
48480;4;72;0;note_on;80
48480;6;68;240;note_off;64
48720;4;72;240;note_off;64
48720;4;73;0;note_on;80
48720;2;32;240;note_off;64
48720;2;32;0;note_on;80
48720;0;56;0;note_off;64
48720;0;60;480;note_off;64
48720;6;66;240;note_off;64
48720;6;66;0;note_on;72
48720;0;44;0;note_off;64
48720;0;60;0;note_on;80
48720;0;56;0;note_on;80
48720;0;51;0;note_on;80
48720;0;44;0;note_on;80
48720;0;51;0;note_off;64
48960;4;73;240;note_off;64
48960;0;43;0;note_on;80
48960;0;51;0;note_on;80
48960;0;55;0;note_on;80
48960;0;58;0;note_on;80
48960;0;51;0;note_off;64
48960;0;44;0;note_off;64
48960;0;56;0;note_off;64
48960;0;60;240;note_off;64
48960;2;32;240;note_off;64
48960;2;27;0;note_on;80
48960;9;39;0;note_on;80
48960;4;65;0;note_on;80
48960;9;39;480;note_off;64
48960;6;66;240;note_off;64
48960;6;65;0;note_on;72
49200;0;43;0;note_off;64
49200;0;58;0;note_on;80
49200;0;55;0;note_on;80
49200;0;51;0;note_on;80
49200;0;43;0;note_on;80
49200;0;58;240;note_off;64
49200;0;51;0;note_off;64
49200;0;55;0;note_off;64
49200;2;27;0;note_on;80
49200;2;27;240;note_off;64
49200;4;65;240;note_off;64
49200;4;70;0;note_on;80
49440;6;65;0;note_on;72
49440;6;65;480;note_off;64
49440;9;39;480;note_off;64
49440;9;39;0;note_on;80
49440;4;70;240;note_off;64
49440;4;72;0;note_on;80
49440;2;27;240;note_off;64
49440;2;27;0;note_on;80
49680;2;27;240;note_off;64
49680;2;27;0;note_on;80
49680;4;72;240;note_off;64
49680;0;43;0;note_on;80
49680;0;51;0;note_on;80
49680;0;55;0;note_on;80
49680;0;58;0;note_on;80
49680;4;73;0;note_on;80
49680;0;43;0;note_off;64
49680;0;51;0;note_off;64
49680;0;55;0;note_off;64
49680;0;58;480;note_off;64
49800;9;39;360;note_off;64
49800;9;39;0;note_on;80
49920;0;58;240;note_off;64
49920;9;39;120;note_off;64
49920;9;39;0;note_on;80
49920;0;58;0;note_on;80
49920;0;51;0;note_off;64
49920;0;43;0;note_off;64
49920;0;70;0;note_on;80
49920;0;61;0;note_on;80
49920;6;65;480;note_off;64
49920;0;55;0;note_off;64
49920;0;46;0;note_on;80
49920;4;70;0;note_on;80
49920;4;73;240;note_off;64
49920;2;27;240;note_off;64
49920;2;34;0;note_on;80
50160;0;46;0;note_on;80
50160;0;58;0;note_on;80
50160;0;61;0;note_on;80
50160;0;70;0;note_on;80
50160;0;46;0;note_off;64
50160;0;58;0;note_off;64
50160;0;70;240;note_off;64
50160;2;34;240;note_off;64
50160;0;61;0;note_off;64
50160;4;70;0;note_on;80
50160;2;34;0;note_on;80
50160;4;70;240;note_off;64
50400;2;34;240;note_off;64
50400;2;34;0;note_on;80
50400;9;39;0;note_on;80
50400;9;39;480;note_off;64
50400;4;72;0;note_on;80
50400;4;70;240;note_off;64
50640;0;58;0;note_on;80
50640;0;61;0;note_on;80
50640;0;70;0;note_on;80
50640;0;46;0;note_off;64
50640;0;58;0;note_off;64
50640;0;46;0;note_on;80
50640;4;73;0;note_on;80
50640;0;70;480;note_off;64
50640;4;72;240;note_off;64
50640;2;34;0;note_on;80
50640;6;53;720;note_on;80
50640;2;34;240;note_off;64
50640;0;61;0;note_off;64
50880;2;34;0;note_on;80
50880;2;34;240;note_off;64
50880;4;75;0;note_on;80
50880;0;58;0;note_off;64
50880;0;61;0;note_on;80
50880;0;58;0;note_on;80
50880;0;46;0;note_on;80
50880;9;39;480;note_off;64
50880;9;39;0;note_on;80
50880;0;46;0;note_off;64
50880;0;61;0;note_off;64
50880;0;70;240;note_off;64
50880;0;70;0;note_on;80
50880;4;73;240;note_off;64
51120;0;70;240;note_off;64
51120;0;61;0;note_off;64
51120;4;75;240;note_off;64
51120;0;46;0;note_off;64
51120;0;70;0;note_on;80
51120;0;61;0;note_on;80
51120;0;58;0;note_on;80
51120;0;46;0;note_on;80
51120;2;34;240;note_off;64
51120;2;34;0;note_on;80
51120;0;58;0;note_off;64
51120;6;53;480;note_off;64
51120;6;51;0;note_on;80
51120;4;73;0;note_on;80
51360;4;72;0;note_on;80
51360;9;39;480;note_off;64
51360;9;39;0;note_on;80
51360;2;34;0;note_on;80
51360;2;34;240;note_off;64
51360;4;73;240;note_off;64
51600;0;58;0;note_off;64
51600;0;46;0;note_off;64
51600;0;70;0;note_on;80
51600;0;61;0;note_on;80
51600;0;46;0;note_on;80
51600;0;58;0;note_on;80
51600;2;34;240;note_off;64
51600;2;34;0;note_on;80
51600;4;72;240;note_off;64
51600;4;70;0;note_on;80
51600;0;70;480;note_off;64
51600;0;61;0;note_off;64
51840;2;34;240;note_off;64
51840;2;32;0;note_on;80
51840;4;70;240;note_off;64
51840;9;39;480;note_off;64
51840;0;46;0;note_off;64
51840;0;58;0;note_off;64
51840;0;61;0;note_off;64
51840;0;70;240;note_off;64
51840;0;44;0;note_on;80
51840;9;39;0;note_on;80
51840;0;56;0;note_on;80
51840;6;51;720;note_off;64
51840;6;65;0;note_on;72
51840;0;60;0;note_on;80
51840;4;65;0;note_on;80
51840;0;51;0;note_on;80
52080;2;32;240;note_off;64
52080;2;32;0;note_on;80
52080;6;65;0;note_on;72
52080;4;70;0;note_on;80
52080;0;44;0;note_on;80
52080;4;65;240;note_off;64
52080;6;65;240;note_off;64
52080;0;51;0;note_on;80
52080;0;60;0;note_on;80
52080;0;44;0;note_off;64
52080;0;51;0;note_off;64
52080;0;56;0;note_off;64
52080;0;56;0;note_on;80
52080;0;60;240;note_off;64
52320;9;39;480;note_off;64
52320;6;65;240;note_off;64
52320;2;32;240;note_off;64
52320;2;32;0;note_on;80
52320;9;39;0;note_on;80
52320;4;72;0;note_on;80
52320;4;70;240;note_off;64
52320;6;65;0;note_on;72
52560;0;60;480;note_off;64
52560;0;56;0;note_off;64
52560;0;51;0;note_off;64
52560;4;73;0;note_on;80
52560;0;60;0;note_on;80
52560;4;72;240;note_off;64
52560;2;32;240;note_off;64
52560;0;44;0;note_on;80
52560;0;44;0;note_off;64
52560;2;32;0;note_on;80
52560;0;56;0;note_on;80
52560;0;51;0;note_on;80
52560;6;65;240;note_off;64
52560;6;66;0;note_on;72
52800;0;43;0;note_on;80
52800;0;51;0;note_on;80
52800;0;55;0;note_on;80
52800;0;58;0;note_on;80
52800;0;44;0;note_off;64
52800;0;51;0;note_off;64
52800;4;65;0;note_on;80
52800;4;73;240;note_off;64
52800;0;56;0;note_off;64
52800;9;39;480;note_off;64
52800;9;39;0;note_on;80
52800;0;60;240;note_off;64
52800;6;65;0;note_on;72
52800;6;66;240;note_off;64
52800;2;32;240;note_off;64
52800;2;27;0;note_on;80
53040;2;27;240;note_off;64
53040;2;27;0;note_on;80
53040;0;58;240;note_off;64
53040;0;55;0;note_off;64
53040;0;51;0;note_off;64
53040;0;43;0;note_off;64
53040;0;58;0;note_on;80
53040;0;55;0;note_on;80
53040;0;51;0;note_on;80
53040;4;70;0;note_on;80
53040;4;65;240;note_off;64
53040;0;43;0;note_on;80
53280;2;27;0;note_on;80
53280;2;27;240;note_off;64
53280;6;65;480;note_off;64
53280;9;39;0;note_on;80
53280;6;63;0;note_on;72
53280;4;70;240;note_off;64
53280;4;72;0;note_on;80
53280;9;39;480;note_off;64
53520;0;43;0;note_on;80
53520;0;51;0;note_on;80
53520;0;55;0;note_on;80
53520;0;58;0;note_on;80
53520;0;43;0;note_off;64
53520;0;51;0;note_off;64
53520;0;55;0;note_off;64
53520;0;58;480;note_off;64
53520;2;27;0;note_on;80
53520;2;27;240;note_off;64
53520;4;72;240;note_off;64
53520;4;73;0;note_on;80
53640;9;39;360;note_off;64
53640;9;39;0;note_on;80
53760;0;58;240;note_off;64
53760;2;34;0;note_on;80
53760;0;55;0;note_off;64
53760;2;27;240;note_off;64
53760;0;46;0;note_on;80
53760;0;58;0;note_on;80
53760;0;61;0;note_on;80
53760;0;70;0;note_on;80
53760;6;63;480;note_off;64
53760;0;43;0;note_off;64
53760;4;73;240;note_off;64
53760;0;51;0;note_off;64
53760;4;70;0;note_on;80
53760;9;39;120;note_off;64
53760;9;39;0;note_on;80
